idPk;cost;warranty;inStock;timeDelevery;warrantyImported;usefulLife;spareParts;primaryFunctionalities;secondlyFunctionalities;brand;model;height;width;deep;weight;Items_idPk
636;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Mouse Conmutador de tipo pulsador";"No brinda información";" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";784
637;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Sistema de montaje para conmutadores y comunicadores livianos";"No brinda información";" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";785
638;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Mouse tipo Pulsador Casero";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";786
639;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Corta Uñas Adaptado, Colocado sobre base de madera con material antideslizante para facilitar su uso.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";787
640;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Dispositivo limpiarse al usar el inodoro";"No brinda información";" SelfWipe";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";788
641;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Software Convierte la imagen de un texto y audio";"No brinda información";" Freedom Scientific";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";789
642;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Permitir al usuario poder tomar líquido por Si mismo y poder transportarlo en la silla de ruedas.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";790
643;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"se adapta al plato plano como un borde para evitar aSi que los alimentos se derramen.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";791
644;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Etiquetadora Braille";"No brinda información";" Enabling Technologies";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";792
645;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Permite al niño o niña mantenerse en posición de pie con apoyo posterior.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";793
646;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Permite presionar teclas o realizar otras acciones moviendo la cabeza.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";794
647;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Software Programa de reconocimiento de voz.";"No brinda información";" Nuance";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";795
648;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Teclado con letras grandes y en color de alto contraste, permite al usuario ver y escribir mejor.";"No brinda información";" Ai Squared";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";796
649;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Brinda apoyo para desplazarse.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";797
650;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Software permitte escribir con leves movimientos de mouse";"No brinda información";" The Inference Group";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";798
651;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Conmutador con sensor de movimientos musculares";"No brinda información";" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";799
652;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";"No brinda información";"No";"No brinda información";"Mouse adaptado inalambrico.";"No brinda información";" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";800
