idPk;cost;warranty;inStock;timeDelevery;warrantyImported;usefulLife;spareParts;primaryFunctionalities;secondlyFunctionalities;brand;model;height;width;deep;weight;Items_idPk
693;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir al usuario usar el mouse a través de su pie.";{};" Sergio Ruau";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";841
694;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite al niño o niña mantenerse en posición de pie con apoyo al frente.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";842
695;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Magnificador digital de bolsillo";{};" Freedom Scientific";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";843
696;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Aplicación que transforma un iPhone, iPod Touch, o iPad en un comunicador interactivo.";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";844
697;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Transmisor inalámbrico que genera una señal luminosa cuando suena el teléfono o alguien toca el timbre.";{};" Hal-Hen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";845
698;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Control de radiofrecuencia que permite accionar dispositivos a través de un conmutador a distancia, de manera inalámbrica.";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";846
699;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Reloj con Sintesis y reconocimiento de voz";{};" Moshi";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";847
700;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir la comunicación y el aprendizaje del habla a personas con trastornos del lenguaje y discapacidad motriz.";{};" Attainment Company";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";848
701;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Leer cualquier texto de la pantalla";{};" Jordi Lagares Roset";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";849
702;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Silla de ruedas estándar, permite la movilidad y desplazamiento del usuario.";{};" No se especifica";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";850
703;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Dar soporte a equipo tecnologico.";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";851
704;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite escribir en cualquier aplicación de Windows realizando clics con el mouse o a través de un conmutador conectado sencillamente a un mouse adaptado.";{};" Antonio Sacco";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";852
705;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite al usuario controlar dispositivo con el movimiento de cejas, dedo o cabeza.";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";853
706;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite a una persona que sea capaz de mover el puntero del mouse en la pantalla, pero no de realizar los clics con el mouse estándar, generar estos últimos.";{};" Polital Enterprises";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";854
707;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Lector de pantalla para personas ciegas o con baja visión.";{};" Freedom Scientific";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";855
708;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse Conmutador para apretar";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";856
709;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse Roller Trackball";{};" Traxsys";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";857
710;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse Roller Trackball";{};" Traxsys";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";858
711;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse Trackball gigante";{};" Infogrip";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";859
712;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Videoteléfono que utiliza una conexión de Internet para poder transmitir además del sonido la imagen. ASi, puede ser aprovechado por personas con discapacidad auditiva, al permitir ver al interlocutor.";{};" Asus";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";860
713;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Dispositivo que escanea documentos y permite su lectura automática. También se puede utilizar como ampliador.";{};" Freedom Scientific";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";861
714;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Producto: Tenedor adaptado";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";862
715;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir al usuario poder llevar a cabo la tarea de cortar.";{};" Nasco";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";863
716;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Emulador que convierte los clics del mouse en pulsaciones del teclado. ASi, permite utilizar programas que requieren la pulsación de una o dos teclas, mediante el mouse o un conmutador conectado a un mouse adaptado.";{};" Jordi Lagares Roset";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";864
717;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software Magnificador de imágenes y texto y lector de pantalla";{};" Ai Squared";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";865
718;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite hacer clic en cualquier punto de la pantalla sin mover el mouse.";{};" Jordi Lagares Roset";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";866
